date,market_volatility_20d,market_volatility_5d,market_turnover_rate,trend_strength,trend_direction,accel_strength,market_ret_5d,volatility_regime,trend_regime
2024-09-26,0.02349575217483139,0.02582334086411081,1.609475167785235,0.3334327282554839,0.3122147651006711,0.22742218818972115,0.09909719170942802,高波动,趋势
2024-09-27,0.0262506072280377,0.029344937539211444,1.892375167785235,0.38142380973830003,0.37295302013422815,0.2271857123552993,0.15258321393377633,高波动,趋势
2024-09-30,0.03287646359359408,0.03697387007497006,3.0702989932885907,0.4822224224134048,0.48080536912751676,0.23531597675780366,0.26156687896232117,高波动,趋势
2024-10-08,0.03607313867897605,0.04084916555103054,3.62193355704698,0.5076791585964596,0.4996308724832215,0.2454731768839241,0.29576162788038224,高波动,趋势
2024-10-09,0.04101666335697395,0.06939935871701293,3.603924832214765,0.22241453087698754,0.18728187919463085,0.1498693752533669,0.18998128274496573,高波动,趋势
2024-10-10,0.042124950118104354,0.07478211026059904,2.6780359060402685,0.24280617990180617,0.22785234899328857,0.11133507499662174,0.1458793074477003,高波动,趋势
2024-10-11,0.04329149198499305,0.07779472428297898,1.9505768456375838,0.16804040358542405,0.11439597315436241,0.14379982883653886,0.05757007926724768,高波动,震荡
2024-10-14,0.04361323399638249,0.06463883341861883,2.0829674496644293,0.2865742534120085,0.25419463087248323,0.2191117517228953,-0.01374497689019258,高波动,趋势
2024-10-15,0.044233575208850025,0.04770725714145254,1.8302976510067115,0.1462553488581595,0.05218120805369125,0.18983379127066344,-0.0961404017668449,高波动,震荡
2024-10-16,0.04435973285429344,0.03257217268511541,1.5225275167785235,0.18309468041980087,0.013255033557046979,0.22094725462816986,-0.033589490554901125,高波动,震荡
2024-10-17,0.04466652326721266,0.02838529242862752,1.5960513422818794,0.21142741317958644,-0.09590604026845637,0.191545425881717,-0.049197034566622846,高波动,震荡
2024-10-18,0.0449963352429519,0.032945990130404466,2.499390268456376,0.1371271564343948,0.07456375838926173,0.1908528895094815,0.0162867596492237,高波动,震荡
2024-10-21,0.045052226894542025,0.03151823081334008,2.3753251677852347,0.1914715553353452,0.005771812080536912,0.20840277464979054,0.0015366134509707413,高波动,震荡
2024-10-22,0.045036133221927975,0.028808196589360797,1.8648469798657716,0.16810706724922297,0.004194630872483223,0.17782982748524837,0.03430920333767552,高波动,震荡
2024-10-23,0.045108668759513505,0.027109182829633316,1.9309738255033557,0.2059751812981397,0.03674496644295302,0.16686748344669153,0.046177172695272974,高波动,震荡
2024-10-24,0.04536950350309451,0.02652167542645674,1.489338255033557,0.17449867123102558,-0.08989932885906038,0.16540921580109,0.044238169980384136,高波动,震荡
2024-10-25,0.04548849459494277,0.020197742545520977,1.7133211409395974,0.1910159452276924,-0.014731543624161075,0.2148382955722715,0.015013073879728738,高波动,震荡
2024-10-28,0.04551548216298665,0.0189201456627119,1.615418456375839,0.22450700418900046,-0.03288590604026846,0.20576775820908966,0.01245869541439203,高波动,趋势
2024-10-29,0.0451484655975332,0.019544367493835535,1.7920432885906041,0.18324377280302687,-0.08392617449664429,0.17346065492545376,-0.006539245926844974,高波动,震荡
2024-10-30,0.04526901897957169,0.019420838669674447,1.6084489932885906,0.24981509841899005,-0.10855704697986575,0.2095175892977793,-0.01696296591317686,高波动,趋势
2024-10-31,0.04457496063520377,0.020252418797989426,2.076436577181208,0.2433034547993333,-0.04812080536912751,0.21249605873609292,-0.0039367912183592285,高波动,趋势
2024-11-01,0.04338622886171427,0.020885203403831543,1.9329026845637585,0.21190419350479703,-0.06151006711409395,0.20798612675104722,-0.015464620883982693,高波动,震荡
2024-11-04,0.03787238037801342,0.02235265580334841,1.5101338926174497,0.18092360704472768,0.05808724832214765,0.18311675149768025,-0.004861697939432786,高波动,震荡
2024-11-05,0.033879042399079635,0.024225103579444126,2.2673812080536915,0.19925318679338766,0.14523489932885905,0.20387032115670464,0.03439763336441178,高波动,震荡
2024-11-06,0.02808553330787771,0.023685322408252548,2.447558389261745,0.2165814602945813,0.014530201342281883,0.20277802801675593,0.040178272802128684,高波动,趋势
2024-11-07,0.02778075031219097,0.02513703085977647,2.420411744966443,0.2226332147200576,0.14966442953020132,0.22015900184676362,0.06468633213754191,高波动,趋势
2024-11-08,0.026581672601780106,0.024823550617362,2.4991671140939595,0.16712445385342997,0.016845637583892615,0.17730620242331419,0.06200085280596183,高波动,震荡
2024-11-11,0.026508573730209012,0.02694801671760629,2.3647402684563756,0.20156524480879234,0.013087248322147657,0.21800819782892658,0.056954033377651744,高波动,震荡
2024-11-12,0.02593631728191414,0.026867318016582063,2.407570469798658,0.20424305211476956,-0.053154362416107374,0.177154182244043,0.017037961475865913,高波动,震荡
2024-11-13,0.025622626422192936,0.02702415492572044,1.948991610738255,0.17448020359443264,0.06426174496644295,0.16295437142471053,0.025656465462266236,高波动,震荡
2024-11-14,0.025995064746351455,0.023512317681687527,1.7511057046979868,0.17217377595603797,-0.05369127516778522,0.1504718255934417,-0.021131468362051566,高波动,震荡
2024-11-15,0.02502755725526151,0.02408624087703116,1.7962067114093958,0.20703346696094768,-0.10543624161073824,0.2139430656276744,-0.0322010900720944,高波动,震荡
2024-11-18,0.025302667948161314,0.021276706120900525,1.7646798657718121,0.24317778478446914,-0.1395973154362416,0.2175915499301833,-0.04980775195469257,高波动,趋势
2024-11-19,0.02534453972839265,0.024325181169397265,1.4818895973154362,0.15684631322913378,-0.058154362416107365,0.11804085401558483,-0.030618229331498662,高波动,震荡
2024-11-20,0.025175976993643986,0.023656888315050358,1.3420640939597315,0.18037543353902974,-0.031577181208053695,0.17160263051213903,-0.033337826699584044,高波动,震荡
2024-11-21,0.024942204122459503,0.021566146110408524,1.259178187919463,0.22022634115580375,-0.09157718120805369,0.19401153101211652,-0.012635414813295958,高波动,趋势
2024-11-22,0.025565034975012564,0.024112528284429294,1.516353355704698,0.2528937885680825,-0.21593959731543622,0.2063082744020539,-0.02638080382310684,高波动,趋势
2024-11-25,0.0254523713526402,0.021792237806354402,1.384556375838926,0.2879377055087608,-0.21392617449664428,0.20917976667717664,-0.02031595955317591,高波动,趋势
2024-11-26,0.025268229565124384,0.019876866931442055,1.0427520134228188,0.2775800639610828,-0.16936241610738254,0.19470969776136207,-0.033333951870118894,高波动,趋势
2024-11-27,0.025461153336768176,0.023216957808577722,1.2901238255033558,0.1608914012882302,0.004765100671140947,0.18322935903788115,-0.018427937600944858,高波动,震荡
2024-11-28,0.02505650463565055,0.023009257682924278,1.1544463087248322,0.2098446015945227,-0.09657718120805367,0.21032836358722573,-0.027283734912279856,高波动,震荡
2024-11-29,0.024687708849124454,0.018094080811623222,1.4331828859060403,0.14530674293950718,0.0464765100671141,0.19935475879464884,0.01776394621752628,高波动,震荡
2024-12-02,0.024729194728768788,0.017909127643925448,1.491035234899329,0.18490518445115078,0.10080536912751675,0.1996925814152515,0.033596272407055976,高波动,震荡
2024-12-03,0.023831862332810188,0.01776413424861571,1.2368593959731542,0.19836989324805182,0.043959731543624155,0.17285820458537898,0.03742733226535008,高波动,震荡
2024-12-04,0.023698553012195964,0.017291244021483448,1.1810553691275167,0.2118003693527318,-0.05348993288590603,0.20512589522994457,0.01029159819264983,高波动,震荡
2024-12-05,0.021974610719830343,0.016637051493878466,1.0259778523489933,0.19490090536462315,-0.06533557046979865,0.19598779334264219,0.018809162485938013,高波动,震荡
2024-12-06,0.02185734129599723,0.01655672840689448,1.3087503355704697,0.17313476870411237,0.11459731543624158,0.1703470564388991,0.01674088356269451,高波动,震荡
2024-12-09,0.020901993052925918,0.01526825980435999,1.1804489932885907,0.2001488671681455,0.0837248322147651,0.22149903157515424,0.0036479658228410167,高波动,震荡
2024-12-10,0.020712356245042703,0.015404940733739195,1.7602510067114094,0.20118553218323493,0.1246979865771812,0.19713639025269128,0.007934148992963595,高波动,震荡
2024-12-11,0.02065739912356922,0.015226767407479027,1.2606862416107383,0.1922312058015404,0.06869127516778521,0.19635376784829506,0.016306297096644946,高波动,震荡
2024-12-12,0.020103594039185605,0.0150000265612729,1.3383144295302014,0.23936106481690012,0.17251677852348993,0.18525066438448715,0.02499209625087052,低波动,趋势
2024-12-13,0.020098232601841407,0.01863932432125253,1.7315342281879196,0.1514195306517724,-0.03848993288590604,0.2123046259177514,-0.007887003521517007,低波动,震荡
2024-12-16,0.019614483635662944,0.019186553468461442,1.2573959731543625,0.23744673663348492,-0.0905704697986577,0.20858294671411193,-0.01341666342294669,低波动,趋势
2024-12-17,0.01914862738668894,0.018323606086191522,1.1114070469798658,0.22839151389577045,-0.07973154362416109,0.19345412368812212,-0.01931470460621782,低波动,趋势
2024-12-18,0.019113316401374515,0.01790786063057944,1.0143161073825504,0.20990338273050757,0.011308724832214762,0.20137606414125483,-0.016384968704980574,低波动,震荡
2024-12-19,0.01937598676793027,0.01764596741526803,1.2311724832214765,0.21215936219089226,-0.019194630872483225,0.18468199630647264,-0.022230446128054568,低波动,震荡
2024-12-20,0.017874435902646753,0.014756827442390876,1.27170033557047,0.22528782487275342,-0.07312080536912752,0.18967614071438219,-0.0038034912452578435,低波动,趋势
2024-12-23,0.017938835111403716,0.0150685302992329,1.3009553691275169,0.2093709742804378,-0.05714765100671141,0.20035133552542672,0.0005743571613914312,低波动,震荡
2024-12-24,0.018002074062253317,0.01632486869645181,1.1189624161073826,0.17998693752533665,0.07328859060402683,0.19242376469528397,0.01433401839325709,低波动,震荡
2024-12-25,0.01754291989847368,0.016977636932304085,1.149998322147651,0.22643642178280257,0.016812080536912747,0.21490022971938197,0.008869224189992793,低波动,趋势
2024-12-26,0.017697329846494754,0.017257615823940704,1.1939060402684563,0.21175442547632983,-0.05060402684563758,0.19589770731048148,0.009779934324927438,低波动,震荡
2024-12-27,0.01745332057586294,0.017109813774209077,1.3323661073825503,0.1875043916940678,-0.000771812080536914,0.1799130669789649,0.011158171646980368,低波动,震荡
2024-12-30,0.017083613798557867,0.015943435157898336,1.4283702341137123,0.22455388206774257,0.051973244147157184,0.21895131422414757,0.016950284469871367,低波动,趋势
2024-12-31,0.017683549806707322,0.018064269100216905,1.4937795986622073,0.19589638840878987,-0.06314381270903009,0.2184079326170022,-0.0143879768662719,低波动,震荡
2025-01-02,0.019011224628026867,0.02178843391592715,1.5784448160535116,0.22342596125788416,-0.18752508361204012,0.21269719893378364,-0.04344950163722806,低波动,趋势
2025-01-03,0.01923966162965215,0.019646515260426187,1.3046859531772574,0.2759729299005634,-0.22070234113712373,0.22580609018306697,-0.05867299208911941,低波动,趋势
2025-01-06,0.01893941494136781,0.019470657527771176,1.0902010033444816,0.2625761486835312,-0.14632107023411373,0.20221041999965617,-0.05832381410503058,低波动,趋势
2025-01-07,0.019248477336341857,0.021892451971310203,1.135908695652174,0.19561132185585056,-0.03418060200668896,0.16885157884139995,-0.05361596354579877,低波动,震荡
2025-01-08,0.019184727647583333,0.021779047000122866,1.2350729096989967,0.22954075104935912,-0.11769230769230768,0.2076766479122157,-0.036448135865504265,低波动,趋势
2025-01-09,0.019205692875170818,0.018066922918319555,1.1700698996655519,0.23809521671791872,-0.16280936454849496,0.1924866612230288,-0.008844355189687035,低波动,趋势
2025-01-10,0.019199404998873182,0.017527271631356933,1.2316371237458195,0.2914998540997957,-0.25193979933110366,0.194024675339202,-0.008970290262872709,低波动,趋势
2025-01-13,0.018850024216437188,0.018062473734700473,1.0355929765886287,0.2539727743537544,-0.20187290969899663,0.17579780986789856,-0.010005912965812661,低波动,趋势
2025-01-14,0.020163364533570885,0.022889602267861485,1.421642474916388,0.13804364604422764,-0.031170568561872898,0.21319112761602219,0.009574250076808406,低波动,震荡
2025-01-15,0.020215816812996647,0.022493031884342696,1.138160535117057,0.20099942953658234,-0.1112040133779264,0.16586503506672182,0.0031772655099770574,高波动,震荡
2025-01-16,0.02047275423011862,0.022554938982267115,1.2439913043478261,0.21568013780606474,-0.04214046822742474,0.19536694220422587,0.009071939843983497,高波动,趋势
2025-01-17,0.02047931969284049,0.020749525617863696,1.1048050167224082,0.18767150255589976,0.0220066889632107,0.19630652900974258,0.02990127683730902,高波动,震荡
2025-01-20,0.02058262380479855,0.020796816919809308,1.1539712374581939,0.1904789655596693,0.0023745819397993275,0.20085345801501098,0.03313821829719199,高波动,震荡
2025-01-21,0.020445476299650614,0.015950469743464736,1.1934585284280936,0.21139629310634103,-0.04100334448160534,0.20952226485162356,0.004562549683708313,高波动,震荡
2025-01-22,0.020384574892935953,0.015957965687759198,1.146571906354515,0.23493831165199489,-0.10294314381270901,0.2012785091889352,0.0070101401081745915,高波动,趋势
2025-01-23,0.020470880975832544,0.01615207579864764,1.300680602006689,0.1808844420084786,-0.035217391304347825,0.16641872014854414,0.004358989216547802,高波动,震荡
2025-01-24,0.02049805831041123,0.016395263319791655,1.1321926421404682,0.18421180971130072,0.08508361204013376,0.19592062728604823,0.007346504643150916,高波动,震荡
2025-01-27,0.020748450759148346,0.017968561662807515,1.081553846153846,0.1934947036386617,0.053779264214046815,0.20879520363306897,0.001134278414462332,高波动,震荡
2025-02-05,0.021850587543760954,0.02121519167150384,1.3890685618729097,0.18998612990906139,-0.03722408026755852,0.1999362423239113,-0.0026420409709285897,高波动,震荡
2025-02-06,0.021904363043212468,0.022031294062792202,1.5289996655518394,0.19254035189762975,0.07063545150501671,0.19596536951488233,0.018279843798317787,高波动,震荡
2025-02-07,0.020806764232211273,0.022197926772625855,1.941215719063545,0.22565653628035479,0.11752508361204012,0.18739723269314656,0.030095766005267463,高波动,趋势
2025-02-10,0.02038622809721525,0.02237991288241704,1.5598872909698995,0.25331528730103686,0.08020066889632108,0.19474055100054807,0.024785193403701094,高波动,趋势
2025-02-11,0.02050818157916839,0.021248585521777615,1.3698411371237458,0.20425341998411647,0.003210702341137131,0.15867272178163552,0.025488693582553745,高波动,震荡
2025-02-12,0.02053943058300611,0.017384001568232832,1.4185996655518394,0.2012191138801579,0.08304347826086957,0.20906365700607377,0.038431503879360035,高波动,震荡
2025-02-13,0.020593814419927633,0.017461995764805546,1.4258658862876252,0.1966040648314895,0.0325752508361204,0.18205612912607239,0.0164354484924869,高波动,震荡
2025-02-14,0.020501187847445767,0.016393449177617207,1.3833672240802675,0.21889173499177855,0.08187290969899665,0.19155266719611636,0.011783606599112139,高波动,趋势
2025-02-17,0.020322610107509256,0.01810568602236974,1.7141876254180601,0.21498159975839193,0.04705685618729096,0.20286126553394254,0.009677432489036164,高波动,趋势
2025-02-18,0.024040400080552058,0.025800494914256865,1.5514802675585284,0.19913871209494297,-0.03056856187290969,0.20465654746591197,0.015607661762421777,高波动,震荡
2025-02-19,0.023112663515784924,0.025978262762517246,1.4261224080267558,0.21695998926186505,0.04515050167224079,0.1748134808335477,0.0151129296398798,高波动,趋势
2025-02-20,0.023082318255421258,0.025043956977700243,1.3010471571906355,0.19827283811143048,-0.024314381270903008,0.18571380633326245,0.020093138606736234,高波动,震荡
2025-02-21,0.02344011624456482,0.02657211899526501,1.8860969899665552,0.2145036408988713,-0.001070234113712383,0.21780516996454174,0.023629778944856978,高波动,趋势
2025-02-24,0.02360720471528039,0.02712873362917064,1.719330769230769,0.20406002169998094,-0.021170568561872907,0.19799554814823098,0.0213120615749955,高波动,震荡
2025-02-25,0.023736920322203835,0.018692811083358275,1.4615197324414715,0.2227038847440185,-0.10933110367892976,0.18503708012214626,0.007935260477939507,高波动,趋势
2025-02-26,0.02383299280662388,0.01898137575584453,1.4826454849498327,0.17814196709209068,-0.010200668896321074,0.20285567275533828,0.009549326167385264,高波动,震荡
2025-02-27,0.023854484758227733,0.019585725277675485,1.608194314381271,0.19931566760998196,-0.00996655518394649,0.18964552969206158,0.010904158133883877,高波动,震荡
2025-02-28,0.02450787899561219,0.01930187960050745,1.6255585284280938,0.22332065636849696,-0.14759197324414713,0.2277323519871142,-0.020580260675879595,高波动,趋势
2025-03-03,0.024587050388046882,0.01952120040569192,1.4192585284280936,0.2162964620082549,-0.0997324414715719,0.1875762016084831,-0.01987507513368976,高波动,趋势
2025-03-04,0.02429333850277159,0.01984241706057523,1.1646284280936456,0.19322278274292232,-0.03240802675585284,0.16011565866153615,-0.007184980480911335,高波动,震荡
2025-03-05,0.023271357012767474,0.019109653429746812,1.11237491638796,0.17943020771579732,-0.03331103678929765,0.1922965067504837,-0.013994248659692194,高波动,震荡
2025-03-06,0.02315599884047133,0.02068951964601115,1.559432441471572,0.18172492477712773,0.055150501672240795,0.16700036912338784,-0.0027156706719352578,高波动,震荡
2025-03-07,0.022949298105511225,0.016790707157677234,1.4103321070234114,0.20522164181608704,-0.03886287625418059,0.2007639735573427,0.014967774309721519,高波动,震荡
2025-03-10,0.02296180338173974,0.01615499207896435,1.117278260869565,0.22933110367892975,-0.059966555183946474,0.1901041375376114,0.012010056730144495,高波动,趋势
2025-03-11,0.02284097836320439,0.015991015098183334,1.1634441471571906,0.22986711558036257,0.02244147157190635,0.19636245679578526,0.013410053579344825,高波动,趋势
2025-03-12,0.022648530766687127,0.016148268862601727,1.231700668896321,0.1916635160680529,-0.057090301003344474,0.17826422523237992,0.006575722570725441,高波动,震荡
2025-03-13,0.0224964422948531,0.013906807078328044,1.1857083612040134,0.23727094775226223,-0.08494983277591973,0.22491918434916827,-0.009635071303373087,高波动,趋势
2025-03-14,0.023057756830126692,0.017282258765698662,1.6008866220735787,0.1739413429379984,0.09963210702341135,0.19600451896511223,0.013933792904865789,高波动,震荡
2025-03-17,0.022711929400709624,0.016822693945998415,1.2197127090301003,0.19372859363989212,0.05561872909698996,0.19956711893602977,0.015228379558479799,高波动,震荡
2025-03-18,0.018944875800654605,0.01665590531038913,1.2037541806020067,0.19304605093902746,0.033277591973244154,0.19295645462578717,0.01410820134332818,低波动,震荡
2025-03-19,0.01873029230189447,0.016766809683948728,1.1048200668896322,0.1963725237972729,-0.007357859531772572,0.2074193800964195,0.013262573734984556,低波动,震荡
2025-03-20,0.018630710879758962,0.01627587164306227,0.9724454849498327,0.23434961577610985,-0.10418060200668895,0.1781691479961074,0.011726949475364444,低波动,趋势
2025-03-21,0.018053118118322945,0.013511443885266606,1.1606735785953177,0.2706524535519737,-0.16648829431438125,0.21175378351472574,-0.020260159432909534,低波动,趋势
2025-03-24,0.017820870180290934,0.013941527332563847,1.0447903010033444,0.2455633605888077,-0.08117056856187291,0.2003724790550441,-0.01658689951056063,低波动,趋势
2025-03-25,0.0177386820337423,0.01404021638879291,0.9675899665551839,0.24351718660865093,-0.05357859531772575,0.2262894151072135,-0.01979393170452871,低波动,趋势
2025-03-26,0.017426354783335693,0.01379525778178451,0.8458795986622074,0.2061645842887663,-0.0719732441471572,0.1748134808335477,-0.01772956236561466,低波动,震荡
2025-03-27,0.017321760441484348,0.01475361554706012,0.9597742474916389,0.19153320432657348,-0.028026755852842807,0.19366673750852895,-0.010345787920186138,低波动,震荡
2025-03-28,0.016407379198987562,0.01318576694697792,0.8640227424749164,0.25562633527589174,-0.12652173913043477,0.20529412422679832,-0.002363017285818941,低波动,趋势
2025-03-31,0.016445918530385777,0.013868804324366895,1.0430070234113713,0.2945007326539971,-0.17505016722408026,0.20931533204326572,-0.01326259862498845,低波动,趋势
2025-04-01,0.01652703687258646,0.014028142427177847,0.9693709030100335,0.22598326640641603,-0.0926086956521739,0.19884005771747515,-0.00824295369013218,低波动,趋势
2025-04-02,0.01644491254729739,0.014481902823429479,0.7504789297658863,0.20006409324280483,-0.08411371237458193,0.17711770561850534,-0.007450744453127903,低波动,震荡
2025-04-03,0.016406538158803295,0.01640290410702379,1.042148160535117,0.24033064507108418,-0.0777257525083612,0.21970112191138802,-0.016463864674167713,低波动,趋势
2025-04-07,0.024012715020357164,0.03767750496657172,1.8845227424749165,0.24125703291909484,-0.194314381270903,0.2436046576660216,-0.086521980867344,高波动,趋势
2025-04-08,0.025361614388148313,0.041777417219627196,1.8039010033444816,0.21653751076609878,-0.055351170568561876,0.21790024720081427,-0.0649591965435732,高波动,趋势
2025-04-09,0.026097116183271006,0.043483412600937535,1.9480762541806018,0.21092515743671766,0.0008695652173912932,0.1992651088913994,-0.054238729877732726,高波动,震荡
2025-04-10,0.02670554465036974,0.04645583975296598,1.7232494983277593,0.17375040547644874,0.07016722408026754,0.10103913826467262,-0.039660330036014775,高波动,震荡
2025-04-11,0.027003192019206767,0.047412470149246204,1.379152508361204,0.1736000715875661,0.008963210702341136,0.1579959955705193,-0.03063695805124222,高波动,震荡
2025-04-14,0.02638170767956424,0.023923738759171264,1.2561394648829431,0.17475117727989617,0.042842809364548484,0.1723974004765047,0.053812138351010244,高波动,震荡
2025-04-15,0.02636381712242908,0.019686119416935034,0.9215638795986622,0.19340309392512384,0.004046822742474912,0.15681032650641488,0.03616503814057456,高波动,震荡
2025-04-16,0.026358632798756578,0.017404117810230317,1.0356963210702341,0.24347535262469097,0.03371237458193979,0.1700987684701513,0.021565374645384286,高波动,趋势
2025-04-17,0.026291514511468807,0.014336226334135397,0.8405464882943143,0.22743078936477212,-0.005284280936454849,0.1952774577465576,0.004759143290608183,高波动,趋势
2025-04-18,0.02633897033508084,0.012733350401839672,0.726614381270903,0.18438026420286122,0.01391304347826087,0.18037829554479254,0.002332821519383895,高波动,震荡
2025-04-21,0.026463375406620856,0.014230340914059648,0.8852010033444816,0.21085502399302017,0.07742474916387958,0.1760215210120692,0.004416401554123563,高波动,震荡
2025-04-22,0.026434963793137346,0.014141142534504143,0.9119668896321069,0.2020351002785203,0.00909698996655518,0.2106743772441024,0.005195175582481096,高波动,震荡
2025-04-23,0.02653428490334962,0.0133555185940595,1.0569438127090303,0.24000402680059504,-0.02762541806020067,0.21163633516403613,0.00476768441837811,高波动,趋势
2025-04-24,0.02660966017571358,0.014072201227745093,0.9147551839464882,0.2380280981197078,-0.05214046822742474,0.1896734935850829,0.002534277500610936,高波动,趋势
2025-04-25,0.02662532499694878,0.014491278802368135,0.9512642140468227,0.19915493115289531,-0.010468227424749163,0.20304023444927904,0.0041606151431636635,高波动,震荡
2025-04-28,0.026677128556421723,0.013924912593643389,0.8455157190635452,0.2248549792507913,-0.05812709030100334,0.20467891858032908,-0.005406750937390972,高波动,趋势
2025-04-29,0.026623255594456,0.014139016282542657,0.7931986622073579,0.21931935884386078,-0.06678929765886288,0.19131777049473717,-0.006215807637951761,高波动,趋势
2025-04-30,0.02665331363817554,0.01481263531805058,0.9764936454849499,0.23720607152045278,-0.060066889632107025,0.2013624008679992,-0.005838418044038516,高波动,趋势
2025-05-06,0.026987398204172505,0.016181162152432853,1.1247173913043478,0.22226966141318324,0.05120401337792642,0.21954452411046857,0.011957284389146191,高波动,趋势
2025-05-07,0.026751023595709363,0.01697581690915186,1.1556648829431437,0.1757883021442713,0.07454849498327758,0.1547913334302748,0.014332890452358832,高波动,震荡
2025-05-08,0.01877095619841113,0.01598431295649392,1.012543143812709,0.2153567633471661,0.06999999999999999,0.1974754197380342,0.02275566918522788,低波动,趋势
2025-05-09,0.017165110834871263,0.01651094410032994,0.9090374581939799,0.2014629590273039,-0.003979933110367892,0.16776098701356804,0.020091395250189433,低波动,震荡
2025-05-12,0.016678512189494246,0.016312274917875152,1.1740652173913044,0.18992147738839607,0.0934782608695652,0.22118320824151852,0.032741322269441916,低波动,震荡
2025-05-13,0.01615675266958775,0.015004897174521317,1.1246879598662207,0.18007639735573422,0.07682274247491637,0.19121150770125608,0.019042548206800854,低波动,震荡
2025-05-14,0.016181577399771264,0.0161552772829731,1.2707909698996656,0.20344817172067425,0.12357859531772573,0.20276059551906575,0.023069826461363612,低波动,震荡
2025-05-15,0.016385660262957808,0.017284562319734718,0.999261204013378,0.17146720953904315,0.012842809364548496,0.2092985537074529,0.006490592106863742,低波动,震荡
2025-05-16,0.01629729068772332,0.0171706608755602,0.8182842809364549,0.16942148298117468,-0.0036454849498327754,0.1732922450531873,0.008367915134933075,低波动,震荡
2025-05-19,0.0160511759008047,0.014416031385775652,0.7362270903010033,0.1962567532801646,0.0007692307692307657,0.18103824342009595,-0.0062297033621585745,低波动,震荡
2025-05-20,0.01609019630829858,0.014111236186387818,0.8050424749163879,0.20933390006823185,0.04107023411371236,0.20557935593561588,-0.0031289062292559127,低波动,震荡
2025-05-21,0.016134365221862356,0.012479694690854595,0.8040090301003344,0.22326853167190522,0.03494983277591974,0.2130345298151027,-0.008693482728843937,低波动,趋势
2025-05-22,0.015901533576701016,0.011386936224517275,0.795366220735786,0.25928815113924897,-0.03518394648829431,0.2191530296081699,0.0005656274271725252,低波动,趋势
2025-05-23,0.01593416245601925,0.011922764601661447,0.8851364548494983,0.24237480565094346,-0.12772575250836118,0.19760405364593234,-0.004605375537084856,低波动,趋势
2025-05-26,0.015842428753399317,0.012557557242808343,0.7714267558528428,0.22187682464401962,-0.11147157190635451,0.176815695573875,-0.004807350486704659,低波动,趋势
2025-05-27,0.015779533938174776,0.012523522665411844,0.7032869565217391,0.2371735215489759,-0.1345484949832776,0.20720685450945736,-0.014050645654481171,低波动,趋势
2025-05-28,0.015712237607154456,0.012096744757065977,0.6523307692307692,0.2615118399123052,-0.15672240802675586,0.1996789745081151,-0.018390685782705432,低波动,趋势
2025-05-29,0.01580892843603937,0.013953672413772007,0.8478963210702342,0.165582152324918,-0.015551839464882944,0.19512645272424242,-0.006288061172079455,低波动,震荡
2025-05-30,0.01568472332605136,0.01336784468139359,0.7683264214046823,0.21741982751870784,-0.0748829431438127,0.20163644701960823,-0.0020835146705241174,低波动,趋势
2025-06-03,0.015536908426266436,0.013908176778376365,0.8644926421404682,0.22825919173163606,-0.03638795986622074,0.21757586604176685,0.002269757687664372,低波动,趋势
2025-06-04,0.015060895251706582,0.014001038282098041,0.8648832775919733,0.19378071833648391,-0.0025752508361204015,0.20187693649959168,0.013933611247133845,低波动,震荡
2025-06-05,0.015202551396499514,0.014299288215818232,0.9369846153846155,0.1972012617308531,-0.02183946488294314,0.20926499703582732,0.01879828093144628,低波动,震荡
2025-06-06,0.01508760704515517,0.013927958502462048,0.818714381270903,0.18258979206049145,-0.012809364548494984,0.19194416169841497,0.008926033931110765,低波动,震荡
2025-06-09,0.015111014964294784,0.013514460348232595,1.0451555183946488,0.21036688627643982,0.06043478260869564,0.21522689902797507,0.02016782846356124,低波动,震荡
2025-06-10,0.014571422563112241,0.013847699887157717,1.0390959866220737,0.19515419290611957,-0.028561872909698995,0.17723515396919493,0.010271482303673333,低波动,震荡
2025-06-11,0.01457006841995782,0.014100474549504742,1.00906889632107,0.1952789118689947,0.08010033444816052,0.19880650104584954,0.010410483803971965,低波动,震荡
2025-06-12,0.014137460575165938,0.013055239323848684,0.9894802675585285,0.218487265243118,0.05190635451505016,0.2197290858044093,0.007621888151660422,低波动,趋势
2025-06-13,0.014180471708350026,0.014398341350064308,1.2237839464882945,0.2012329839710965,-0.03615384615384615,0.1987841299314325,0.001165565132906575,低波动,震荡
2025-06-16,0.014423350886457678,0.014610476663695741,1.0169933110367892,0.22950358497108525,0.0036454849498327763,0.2018937148354045,-0.0029038238918260386,低波动,趋势
2025-06-17,0.014432946080943995,0.013821121063175488,0.9066397993311037,0.2218874509233677,0.01337792642140468,0.1961723023232402,0.0035735340733997357,低波动,趋势
2025-06-18,0.01449479052120037,0.013388985063466457,0.9413086956521739,0.2291627610429413,-0.011103678929765888,0.20543953647050925,-0.0012657746982224106,低波动,趋势
2025-06-19,0.01456404480530017,0.013468750795727243,0.9342357859531772,0.24552365186071737,-0.11645484949832775,0.20102124137313898,-0.012205539418997406,低波动,趋势
2025-06-20,0.014543706013350359,0.012828595964553827,0.8080351170568562,0.2464516056867373,-0.0923076923076923,0.20033332960481423,-0.007661414167140721,低波动,趋势
2025-06-23,0.01450172654769581,0.013109321372043226,0.8769732441471572,0.21536906746009546,-0.0380267558528428,0.18764890773033857,-0.006346487076601989,低波动,趋势
