profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,secondary_screen_weight,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600795,0.2001009209863786,0.18083333779872135,0.53985876,0.0152542372881356,0.8731944444444444,0.8731944444444444,0.0,0.43472222222222223,0,alpha_blend,0.9011944444444444,0.08,0.0109289288766536,0.0069855164424056,0.7589,0.1297525828445529,-0.0444893832153687,1.0885592977206258,0.1378841777112793
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,600030,0.19852571102772734,0.0948963717650721,0.53560895,0.011323425336164,0.8255555555555555,0.8255555555555555,0.0,0.6333333333333334,0,alpha_blend,0.8350555555555554,0.08,0.0131039195346736,0.0153856429870816,0.8767,-0.0893320868390982,-0.0184757505773675,0.7362030163575826,0.1374245630534154
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601066,0.20178100915645217,0.1596731758281712,0.54745954,0.0195562241444151,0.9726388888888888,0.9726388888888888,0.0,0.27361111111111114,0,alpha_blend,1.0084166666666665,0.08,0.0066876694492728,0.0030320233027292,0.3546,-0.0359677024712502,-0.0466926070038915,0.8927492447107439,0.068444108761157
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600795,0.2015563835736734,0.1954236573629416,0.5468501,0.0034129692832763,0.9269444444444445,0.9269444444444445,0.0,0.4527777777777778,0,alpha_blend,0.9387222222222222,0.08,0.0110743974017029,0.0074573398674463,0.598,-0.062019637983499,-0.2842105263157893,0.8669179472298247,0.072243162269152
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601995,0.19952088008940233,0.16883371357937044,0.5413275,0.0246488965319576,0.9205555555555556,0.9205555555555556,0.0,0.2388888888888889,0,alpha_blend,0.9231111111111111,0.08,0.0009775188010191,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,601059,0.19943549922130918,0.16874053608490264,0.54109585,0.0067453625632378,0.8916666666666666,0.8916666666666666,0.0,0.25,0,alpha_blend,0.8942222222222221,0.08,0.0016592445185882,0.0,2.6044,0.0,0.0,0.999999999999616,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,600372,0.19770622795916296,0.139197542537274,0.5364041,0.0338849487785657,0.8101388888888889,0.8101388888888889,0.0,0.7875,0,alpha_blend,0.8326944444444444,0.08,0.0152406327158126,0.0102167133524518,1.4739,0.498094221680134,0.2758310871518419,1.425021753841801,0.3757379910399286
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600795,0.20034465440861365,0.19991140708312133,0.53911525,0.0017123287671232,0.9503125,0.9503125,0.0,0.496875,0,alpha_blend,0.9491875,0.08,0.0109146451590016,0.0093010151378544,0.5994,-0.0692546583850931,-0.2237442922374426,0.8730482405021077,0.1367775576786635
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601186,0.19999085598011485,0.1823835494379359,0.5381632,0.0064683053040103,0.93671875,0.93671875,0.0,0.3203125,0,alpha_blend,0.93271875,0.08,0.0061900882060992,0.0070925450440833,0.1931,-0.2019342040006613,-0.0816326530612246,0.7143385617020038,0.1714412548084809
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601995,0.19988645747949182,0.19715255658114486,0.53788227,0.0318142734307824,0.86546875,0.86546875,0.0,0.2515625,0,alpha_blend,0.88515625,0.08,0.0008936611956892,0.0,0.5192,0.0,0.0,0.999999999998074,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,601059,0.19988645747949182,0.19714435318254503,0.53788227,0.0050590219224282,0.86421875,0.86421875,0.0,0.2640625,0,alpha_blend,0.88390625,0.08,0.0012640293824197,0.0,2.6044,0.0,0.0,0.999999999999616,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,600482,0.19989157465228782,0.18479213661147764,0.53789604,0.0434560327198364,0.846875,0.846875,0.0,0.90625,0,alpha_blend,0.8131250000000001,0.08,0.0181996272980299,0.0181398039823468,1.0731,0.0766961651917401,0.4001692047377327,1.281680720443731,1.4356559000571067
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,603195,0.20279374801696254,0.09921216623163985,0.55294895,-0.0176678445229682,0.9581578947368421,0.9581578947368421,0.0,0.41842105263157897,0,alpha_blend,0.9513157894736842,0.08,0.0094696307576004,0.0074054962507113,0.1305,-0.2942130881557598,-0.024745269286754,0.8363240194768243,0.2787746731589415
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,601186,0.19999528433499691,0.19099968473461496,0.5453185,0.0064516129032259,0.9392105263157895,0.9392105263157895,0.0,0.3447368421052631,0,alpha_blend,0.9317368421052632,0.08,0.0062619429254325,0.0046726851624887,0.1886,-0.2141666666666668,0.3930885529157666,0.7403627227732577,0.4675638447924417
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,601018,0.19955782553769813,0.09762906575608364,0.5441257,-0.0053908355795148,0.8978947368421052,0.8978947368421052,0.0,0.49473684210526314,0,alpha_blend,0.8866315789473683,0.08,0.0099293433264982,0.0103956887701954,0.2982,-0.2945351312987935,-0.0610599078341014,0.585532516492724,0.2830073829714832
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,000001,0.19884215057370677,0.09727893827834012,0.5421743,0.0034752389226759,0.8834210526315789,0.8834210526315789,0.0,0.37631578947368416,0,alpha_blend,0.8858421052631579,0.08,0.008069572080776,0.0066702742714316,0.3615,-0.204410405387561,0.1337683523654156,0.7959399357065567,0.1925144553574096
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,601607,0.19881099153663556,0.09726369443775945,0.54208934,0.0,0.8469736842105263,0.8469736842105263,0.0,0.21447368421052632,0,alpha_blend,0.8483947368421053,0.08,0.005495681647608,0.0079073530358451,0.2663,-0.3857403178557425,-0.1989881956155145,0.5179724577909477,0.1536651624779811
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,600803,0.2050146606439549,0.10181282568000388,0.55652463,-0.0769230769230769,0.9339473684210526,0.9339473684210526,0.0,0.6605263157894735,0,alpha_blend,0.9211052631578948,0.08,0.0153052443446342,0.0162033631831685,0.2165,-0.339637029129175,-0.2040520984081042,0.6005214689875721,0.2662311845844903
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,000768,0.19988381469504804,0.09926475846682017,0.54259664,0.010655737704918,0.8932894736842105,0.8932894736842105,0.0,0.8039473684210526,0,alpha_blend,0.9167631578947368,0.08,0.0121517607125699,0.0126378572623985,0.9338,0.2913486005089059,0.2640901771336554,1.0870020720309557,0.2748137283556522
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,300628,0.1993803077106974,0.09901471071150704,0.54122984,0.0168834763354553,0.8828947368421052,0.8828947368421052,0.0,0.644736842105263,0,alpha_blend,0.9008947368421052,0.08,0.0119208274414115,0.0159380327143178,1.0018,-0.2013584400261482,-0.2851373182552503,0.6829554286021278,0.0774016152415744
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,000001,0.19827827282339544,0.14743644885127027,0.5382383,-0.0077386070507307,0.8740789473684211,0.8740789473684211,0.0,0.4697368421052632,0,alpha_blend,0.8946052631578948,0.08,0.008337738239241,0.0071928631400698,0.4073,-0.0937812882411837,0.0792951541850219,0.9250931225562706,0.2030178666167909
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,601607,0.19744294412690416,0.14701394079438246,0.53597075,-0.007202216066482,0.848421052631579,0.848421052631579,0.0,0.4631578947368421,0,alpha_blend,0.8641052631578947,0.08,0.0061452800427141,0.0092369058058592,0.5304,0.1663807890222985,0.2397372742200327,1.020667359425354,0.3711720818840751
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,600887,0.20062212136345936,0.10699678706470517,0.54586047,0.0072289156626506,0.9302702702702703,0.9302702702702703,0.0,0.42702702702702705,0,alpha_blend,0.9643243243243244,0.08,0.0067521201089474,0.0039400443415427,0.5682,0.0109600740160844,2.220446049250313e-16,0.9550863981695776,0.130528474416509
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,600803,0.20287969715105034,0.1557143119796751,0.55200297,-0.0510849909584087,0.9281081081081081,0.9281081081081081,0.0,0.7189189189189189,0,alpha_blend,0.9168648648648648,0.08,0.0139676578473139,0.0148188762516207,0.1768,-0.4431671443419105,-0.0269461077844309,0.7413619590710274,0.2298222073120185
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,601018,0.1986110247049578,0.1288590902673364,0.5403886,-0.0080862533692721,0.8871621621621623,0.8871621621621623,0.0,0.31756756756756754,0,alpha_blend,0.8776486486486488,0.08,0.0082519633201999,0.0064861473566396,0.2241,-0.4580804294730733,-0.2960526315789473,0.7547995958209673,0.2037958908716612
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,300628,0.19992299139770087,0.15283161658544067,0.54395825,0.0098657166346944,0.8859459459459459,0.8859459459459459,0.0,0.6000000000000001,0,alpha_blend,0.9086486486486486,0.08,0.0111265001815751,0.0093149609399006,1.0029,-0.2178043301927996,-0.2437810945273633,0.8203412567271252,0.2242266101720808
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,000651,0.19796416538283163,0.10558643443308345,0.5386286,-0.0063198833252309,0.862027027027027,0.862027027027027,0.0,0.29864864864864865,0,alpha_blend,0.8735945945945947,0.08,0.004686251359509,0.00384016799919,0.5584,-0.0977686578016189,-0.0682414698162729,0.9677307545648892,0.3580603791890089
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,601021,0.20176574927989055,0.11631710595548322,0.5489996,0.0058823529411764,0.9368421052631579,0.9368421052631579,0.0,0.631578947368421,0,alpha_blend,0.9755789473684211,0.08,0.0125132589579883,0.0079947615570628,0.5875,0.0130707683818456,-0.11969111969112,0.9634622322789144,0.0674423562595239
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,300628,0.2003547110609461,0.18022848069725622,0.5451602,0.0052327182594326,0.9311842105263158,0.9311842105263158,0.0,0.42500000000000004,0,alpha_blend,0.9347631578947369,0.08,0.0108681273054589,0.0068990555532431,0.8712,-0.3180056832859727,-0.280701754385965,0.8213289086650376,0.2463986725995113
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,600887,0.199453504758147,0.16029769599809332,0.54270804,-0.0075059706584784,0.8853947368421052,0.8853947368421052,0.0,0.356578947368421,0,alpha_blend,0.8983421052631578,0.08,0.0065809139863537,0.005826733972764,0.6385,0.1139412760166782,-0.1779141104294478,1.034242581312307,0.2585606453280767
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,000975,0.20016713125500005,0.11539550938695173,0.5446498,-0.006743355811186,0.8605263157894736,0.8605263157894736,0.0,0.8684210526315789,0,alpha_blend,0.8875789473684209,0.08,0.0249058805893102,0.028423720125068,2.6313,0.4324833413178868,-0.4313063063063064,1.4716442953011903,0.4316823266216825
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,000768,0.19825890364601634,0.1339139956454289,0.53945756,0.0198702351987023,0.8339473684210527,0.8339473684210527,0.0,0.6078947368421053,0,alpha_blend,0.8263684210526316,0.08,0.0105144597299474,0.0129180213979245,0.8161,0.0263730459170199,-0.3723673125526537,0.9098104793746824,0.4761341508727504
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,300628,0.20328186994399539,0.20178573162851046,0.5491043,0.0038599393438102,0.9388888888888889,0.9388888888888889,0.0,0.6111111111111112,0,alpha_blend,0.9215555555555556,0.08,0.0109713172733428,0.0068230412624616,1.1183,-0.1508603015991131,0.1962833914053425,1.089345204464251,0.7210849518362278
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,600887,0.20035537805463416,0.19775568079047676,0.54119927,-0.0017355085039916,0.9243055555555555,0.9243055555555555,0.0,0.47916666666666663,0,alpha_blend,0.9119722222222222,0.08,0.0065133167829876,0.0077029288811911,0.679,0.1499119360520255,0.2824675324675327,1.110856619329378,0.6600820636826789
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,601021,0.20001244855696582,0.19458071756272916,0.54027295,0.0245583038869258,0.8908333333333333,0.8908333333333333,0.0,0.5361111111111112,0,alpha_blend,0.9280555555555555,0.08,0.0120406541071467,0.005904739976613,0.4724,-0.1603121278373237,-0.2113821138211383,0.8225093150384395,0.1480516767069191
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,601919,0.19743523890534112,0.18462192010906125,0.5333114,-0.0155743024010383,0.8276388888888888,0.8276388888888888,0.0,0.6125,0,alpha_blend,0.8540833333333333,0.08,0.0100842292456493,0.0078001477855635,0.4818,-0.0070074196207748,-0.1009681881051175,0.984108827972989,0.3149148249513564
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,000975,0.1989150645390634,0.1934947419471042,0.5373087,-0.0634299138606108,0.8234722222222222,0.8234722222222222,0.0,0.9319444444444445,0,alpha_blend,0.861361111111111,0.08,0.0246834524137218,0.0189449240683576,2.343,0.2181680167205648,-0.0041617122473245,1.2003934708425807,0.120039347084258
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,601601,0.20236999849554135,0.10108121063104068,0.56659776,0.0096385542168674,0.9418918918918919,0.9418918918918919,0.0,0.5810810810810811,0,alpha_blend,0.9464864864864865,0.08,0.0211436240167965,0.0068861711086376,0.2972,-0.4327269950945772,-0.3755824790307548,0.7068785082277927,0.2167760758565231
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,601318,0.2005009045146068,0.1001476222346351,0.56136465,-0.0031884057971014,0.9070270270270271,0.9070270270270271,0.0,0.6594594594594595,0,alpha_blend,0.9047567567567568,0.08,0.0189281334689119,0.0080709304551298,0.4797,-0.3742091187789446,-0.1750278706800445,0.8421403742831324,0.3087848039038152
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,002352,0.19903444484571758,0.09941514449695213,0.55725884,0.0036591740721378,0.8727027027027028,0.8727027027027028,0.0,0.4621621621621622,0,alpha_blend,0.8614054054054054,0.08,0.0092925558109811,0.0082111431385503,0.2474,-0.461131319291673,-0.3228200371057513,0.5779023592605048,0.2831721560376473
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,300628,0.1991785724283838,0.20048348915079228,0.55766237,-0.0125204137180185,0.8693243243243243,0.8693243243243243,0.0,0.7662162162162163,0,alpha_blend,0.8935405405405404,0.08,0.0110445792243111,0.0094704727981786,0.9667,-0.2295799230137793,0.2656072644721907,0.9743191759549938,0.3329384652908637
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,601211,0.19891607971575057,0.09935602263737556,0.55692744,-0.0181992337164751,0.8440540540540541,0.8440540540540541,0.0,0.4783783783783784,0,alpha_blend,0.8497837837837838,0.08,0.013275827157509,0.002685347389306,0.4758,-0.2947036065282163,-0.2503536067892503,0.9167276790857446,0.4919771877760162
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,300628,0.20448223302534851,0.2027705612280887,0.5715328,-0.0276797829036634,0.9457142857142857,0.9457142857142857,0.0,0.5428571428571428,0,alpha_blend,0.9496,0.08,0.0110787785698551,0.0093715825930922,0.723,-0.3983222928664158,-0.261501210653753,0.7720894470421692,0.2908203583858837
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,601117,0.19950122078547264,0.11410425017422209,0.55761075,-0.0208062418725616,0.9319999999999999,0.9319999999999999,0.0,0.3942857142857143,0,alpha_blend,0.9413714285714285,0.08,0.0098936762861012,0.0039560084607625,0.4369,-0.3167779567454297,-0.3356047700170357,0.7811270828849656,0.4296198955867311
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,000708,0.19917512343587002,0.11391773956835356,0.5566993,0.0438871473354231,0.8875714285714286,0.8875714285714286,0.0,0.5528571428571428,0,alpha_blend,0.9219714285714286,0.08,0.0183632779266322,0.0067021954226101,0.1361,-0.5464240485236286,-0.2020202020202018,0.6519448170116309,0.1868908475433341
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,000538,0.1983969906522278,0.11347446772523377,0.5545244,0.0,0.8595714285714285,0.8595714285714285,0.0,0.2614285714285714,0,alpha_blend,0.8779714285714285,0.08,0.0046528410064824,0.0048980024267432,0.2572,-0.2086153846153846,-0.3016759776536314,0.7948084054363572,0.4927812113705415
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,601318,0.19844443210108104,0.15636824955796236,0.554657,-0.0176036342986939,0.8197142857142856,0.8197142857142856,0.0,0.9457142857142857,0,alpha_blend,0.8419999999999999,0.08,0.0190132787211969,0.0131520392330064,0.7297,-0.0817687622690894,0.8323504633529908,1.1965825981417526,0.6139164298806464
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,300628,0.20645296465487037,0.2061109179241662,0.5825416,-0.0030136986301371,0.946,0.946,0.0,0.54,0,alpha_blend,0.9406285714285714,0.08,0.0112233073299121,0.0089370209126324,0.6246,-0.4003744059904958,-0.1759603469640644,0.7256378084475053,0.3604001115289276
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,601318,0.1990111768665577,0.19505021111047566,0.56154335,0.0197183098591549,0.895,0.895,0.0,0.7642857142857145,0,alpha_blend,0.9298571428571428,0.08,0.018715534884869,0.0130844389579611,0.6163,-0.1825067317513165,-0.1226645004061737,1.0048915701923935,0.2110272297404026
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,601601,0.1983126501727312,0.1839110510515377,0.55957234,0.0844233055885851,0.8687142857142857,0.8687142857142857,0.0,0.7414285714285714,0,alpha_blend,0.8839142857142857,0.08,0.0214652731641884,0.0142152808460006,0.3481,-0.3257665265645275,-0.1197183098591549,0.8488173616170478,0.1923986019665308
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,601211,0.19816539681466355,0.18370888138647734,0.55915684,0.0125422093584177,0.858,0.858,0.0,0.562857142857143,0,alpha_blend,0.8560571428571428,0.08,0.0134805254710258,0.0030787205970153,0.4906,-0.1823605879804006,0.0575296108291032,1.0527896995685555,0.7459487084506474
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,601117,0.19805781149117715,0.1902596324620709,0.55885327,-0.0169270833333332,0.8382857142857143,0.8382857142857143,0.0,0.47428571428571425,0,alpha_blend,0.8219428571428572,0.08,0.0099271252171117,0.0026987673939547,0.5016,-0.1632329635499205,-0.0808080808080807,0.9882186059320932,0.6357539698163134
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,601318,0.20185917482716917,0.20150690765752216,0.5703094,0.0593548387096774,0.9244117647058824,0.9244117647058824,0.0,0.7558823529411766,0,alpha_blend,0.9341764705882353,0.08,0.0194154390344433,0.0170511991618483,0.6151,-0.0823648759529173,-0.0171898355754857,0.9735367667991304,0.2401390691437855
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,601601,0.20034876712125513,0.19949834876741018,0.56604207,0.1141034727143869,0.8888235294117647,0.8888235294117647,0.0,0.8176470588235294,0,alpha_blend,0.9087058823529411,0.08,0.0216061375019903,0.0144751705990945,0.4503,-0.0645643774149321,0.1177347242921011,1.088101681806766,0.2756740475516396
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,600309,0.19936038136094744,0.1890463129940402,0.5632496,0.0894039735099338,0.8789705882352941,0.8789705882352941,0.0,0.6220588235294117,0,alpha_blend,0.8860882352941176,0.08,0.0187788709422654,0.0175807717380683,0.683,-0.3581912834294949,-0.2441860465116279,0.8005720045938527,0.3522516820212951
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,300628,0.19921536936583267,0.19957211607133388,0.5628399,0.0024718483932986,0.831764705882353,0.831764705882353,0.0,0.5058823529411764,0,alpha_blend,0.8367058823529412,0.08,0.0107878665476325,0.0085636602002471,0.8763,-0.0883745123537061,0.0046728971962617,1.0168488477325806,0.3984241863662471
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,600115,0.1992163073247955,0.1889096927430818,0.56284255,0.0795053003533568,0.8202941176470588,0.8202941176470588,0.0,0.9147058823529413,0,alpha_blend,0.8279411764705883,0.08,0.0199473043751001,0.0170092911232454,0.8422,0.0948468618376578,0.6912257200267917,1.2078361633759642,1.5388517674268674
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,601688,0.2012502833031004,0.1954440214818759,0.5652155,0.0560271646859084,0.9143243243243244,0.9143243243243244,0.0,0.5864864864864865,0,alpha_blend,0.9331351351351352,0.08,0.021510805424419,0.0111942644493479,0.7089,-0.4628121092713977,-0.2438130155820348,0.6805875576030331,0.2177880184329705
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,601601,0.20141025010298397,0.20135508993352488,0.56566477,0.1252983293556084,0.9109459459459459,0.9109459459459459,0.0,0.8905405405405405,0,alpha_blend,0.8958108108108108,0.08,0.0219684434680782,0.0152012979748332,0.4549,-0.0400725906856022,0.1263940520446096,1.1113554187405663,0.5716663542421271
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,300628,0.2010471264998205,0.20100457104799074,0.56464493,-0.0079933847850054,0.8854054054054054,0.8854054054054054,0.0,0.6054054054054056,0,alpha_blend,0.8578378378378377,0.08,0.0113638313327413,0.0112983754050591,0.7239,-0.1998806286889051,-0.032258064516129,0.9246391620884858,0.5517013667127966
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,600309,0.19841088773769114,0.1981407108618446,0.557241,0.0666666666666666,0.8393243243243244,0.8393243243243244,0.0,0.795945945945946,0,alpha_blend,0.875972972972973,0.08,0.0182042421461779,0.0159771502675374,0.8506,-0.1973351451326765,0.3374485596707819,0.9918376865660076,0.2785716959182305
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,601336,0.19788145235640406,0.19217238450771423,0.55575407,0.1712857142857143,0.8366216216216216,0.8366216216216216,0.0,0.5527027027027028,0,alpha_blend,0.8093783783783783,0.08,0.0179513017107406,0.0109419436522886,0.6651,-0.2705717199855233,-0.2720306513409961,0.8486016127375106,0.7948568439308016
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,600309,0.20451031159443706,0.2023796666287208,0.57793224,0.0362694300518134,0.9481081081081081,0.9481081081081081,0.0,0.518918918918919,0,alpha_blend,0.9522162162162162,0.08,0.0181854080241752,0.0084774672031152,0.524,-0.4100095704554412,-0.3287037037037037,0.7068663159305182,0.3557893790183609
