date,market_volatility_20d,market_return_1d,direction_consistency,market_return_20d,trend_strength,trend_direction,volatility_threshold,trend_strength_threshold,direction_consistency_threshold,volatility_regime,trend_regime,primary_regime,is_low_volatility,is_high_volatility,is_trend,is_range,is_high_volatility_range,is_low_volatility_trend
2024-07-11,0.019546990225056567,0.01511273294143417,0.5637583892617449,-0.010127364284881575,0.010127364284881575,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-12,0.0193027252721734,-0.002489282461491775,0.18791946308724833,-0.015705175871140814,0.015705175871140814,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-15,0.019106008120945237,5.198273667703612e-05,0.050335570469798654,-0.016032254609385132,0.016032254609385132,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-16,0.01940818846017133,0.00881996090317558,0.36577181208053694,-0.012552826943998749,0.012552826943998749,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-17,0.019855239812005883,-0.002460457730243939,0.07046979865771812,-0.008855877761068743,0.008855877761068743,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-18,0.01977463140444034,0.0061351448165522385,0.3053691275167785,0.0050680748972407805,0.0050680748972407805,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-19,0.02003083663908738,0.0051488855427188045,0.2785234899328859,0.009983958767869266,0.009983958767869266,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-22,0.01987192350115706,-0.0035066536120314648,0.23825503355704697,0.01836081343161243,0.01836081343161243,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-23,0.020562390808812163,-0.024409859033827964,0.738255033557047,0.002171587077570796,0.002171587077570796,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-07-24,0.020301046795218596,-0.006764961895464201,0.348993288590604,-0.0159870218339382,0.0159870218339382,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-07-25,0.02043163182920155,-0.003955409321645367,0.13087248322147652,-0.00967425769633193,0.00967425769633193,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-07-26,0.02042637356553706,0.007727613310744518,0.3422818791946309,-0.007792580606257014,0.007792580606257014,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-07-29,0.020307398520100238,-0.004370707176987307,0.2080536912751678,-0.019597659934983327,0.019597659934983327,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-07-30,0.020166043379140124,-0.00484923405734027,0.2348993288590604,-0.016896829414591773,0.016896829414591773,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-07-31,0.021557721013436473,0.02667484319909889,0.6812080536912751,0.013656151499732138,0.013656151499732138,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-01,0.021504778593877106,-0.005172560631337986,0.2953020134228188,0.016407510888582465,0.016407510888582465,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-02,0.02155431602658234,-0.011370815199094752,0.5469798657718121,0.003273208150049438,0.003273208150049438,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-05,0.02159469828771477,-0.01778996759607381,0.6912751677852349,-0.0044574369958309806,0.0044574369958309806,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-06,0.0211948856390314,0.005630045633844449,0.24161073825503357,-0.014514269272345816,0.014514269272345816,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-07,0.02089701262272782,-0.0006022136028768592,0.13758389261744966,-0.012440913234169994,0.012440913234169994,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-08,0.020341513934970492,-0.0008934167510430463,0.026845637583892617,-0.028447062926647212,0.028447062926647212,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-08-09,0.020191041874076346,-0.004212240032346444,0.3959731543624161,-0.03017002049750188,0.03017002049750188,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-12,0.020023716843960322,-0.0018100473041096942,0.28859060402684567,-0.03203205053828861,0.03203205053828861,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-13,0.019588688168168677,0.004194751748281276,0.3422818791946309,-0.03665725969318292,0.03665725969318292,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-08-14,0.01934933553265234,-0.00916700684157677,0.5738255033557047,-0.04336380880451575,0.04336380880451575,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-08-15,0.01935730757139659,0.00858731715399597,0.6006711409395973,-0.040911636467072014,0.040911636467072014,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-08-16,0.01919673812449593,-0.0002606053317331956,0.087248322147651,-0.046321127341524014,0.046321127341524014,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-19,0.019294256816891696,0.0038146685744180355,0.1610738255033557,-0.038999805155074514,0.038999805155074514,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-20,0.0184724513614471,-0.010494825129625693,0.6778523489932886,-0.025084771250872242,0.025084771250872242,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-21,0.01836147890512184,-0.0028858532036150934,0.2785234899328859,-0.021205662559023137,0.021205662559023137,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-22,0.018212617167728182,-0.006606659007235766,0.28859060402684567,-0.023856912244613535,0.023856912244613535,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-23,0.01788133616652079,0.002534193573152406,0.20134228187919462,-0.02905033198220565,0.02905033198220565,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-26,0.01775397228228497,-0.0007965064315831596,0.02348993288590604,-0.025476131236801498,0.025476131236801498,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-27,0.017751638406426695,-0.008676872779629361,0.46308724832214765,-0.029303769959090592,0.029303769959090592,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-28,0.015875363561984303,-0.0026630946714202046,0.11073825503355705,-0.05864170782960968,0.05864170782960968,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-29,0.016515524230153733,0.0005672039685027199,0.12416107382550336,-0.052901943229768975,0.052901943229768975,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-08-30,0.01753061187558371,0.01533110909560314,0.4429530201342282,-0.02620001893507109,0.02620001893507109,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-02,0.017812922187841716,-0.018771750924383896,0.5805369127516778,-0.02718180226338117,0.02718180226338117,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-03,0.017818032354269205,0.004701293352920036,0.31543624161073824,-0.028110554544305583,0.028110554544305583,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-04,0.017939053245879744,-0.006405025392874099,0.36577181208053694,-0.03391336633430282,0.03391336633430282,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-09-05,0.017952893638060068,0.002832084137771553,0.2986577181208054,-0.03018786544548822,0.03018786544548822,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-06,0.017995403973320043,-0.010139428172139938,0.6040268456375839,-0.03611505358528172,0.03611505358528172,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-09-09,0.018131152741868602,-0.009865446861799472,0.6040268456375839,-0.044170453142971494,0.044170453142971494,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-09-10,0.018221191959636514,0.001354382643628106,0.020134228187919462,-0.047010822247624665,0.047010822247624665,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-11,0.01845047367020444,-0.0017983200351817305,0.14093959731543623,-0.039642135441229624,0.039642135441229624,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-12,0.018395578100446126,-0.0036507989353383023,0.19798657718120805,-0.0518802515305639,0.0518802515305639,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-13,0.01841608743138528,-0.004008504995971615,0.32550335570469796,-0.055628151194802314,0.055628151194802314,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-09-18,0.018477123252192296,0.003952937770965019,0.2516778523489933,-0.05548988199825533,0.05548988199825533,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-19,0.018880820460246733,0.009163532245832015,0.40604026845637586,-0.03583152462279762,0.03583152462279762,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-09-20,0.01892548416387417,0.0010701723320472754,0.10067114093959731,-0.03187549908713526,0.03187549908713526,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-23,0.018787986187424176,0.0019947655679838105,0.09395973154362416,-0.02327407451191568,0.02327407451191568,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-09-24,0.021424803156396374,0.04091429224467806,0.9362416107382551,0.015106024159609977,0.015106024159609977,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-09-25,0.02170559301060264,0.011825847294804976,0.6040268456375839,0.02772837788599811,0.02772837788599811,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-09-26,0.023495752174831387,0.04010422362992473,0.9093959731543624,0.0765094742955522,0.0765094742955522,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-09-27,0.026250607228037702,0.04906337267937426,0.7718120805369127,0.12823594164634666,0.12823594164634666,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-09-30,0.03287646359359408,0.09488303688109691,0.9966442953020134,0.22255177455894087,0.22255177455894087,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-08,0.03607313867897605,0.06594028758538824,0.6510067114093959,0.27316095304872595,0.27316095304872595,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-09,0.04101666335697395,-0.0707407893949634,0.8489932885906041,0.22119191457814644,0.22119191457814644,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-10,0.04212495011810436,0.0071614521753863075,0.2953020134228188,0.22365207340061272,0.22365207340061272,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-11,0.04329149198499304,-0.02927737897043939,0.714765100671141,0.20077971982304743,0.20077971982304743,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-14,0.04361323399638249,0.021055806810875453,0.6912751677852349,0.21900344249615133,0.21900344249615133,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-15,0.044233575208850025,-0.02522693675669937,0.889261744966443,0.2039159339115919,0.2039159339115919,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-16,0.04435973285429344,-0.007375707040166731,0.2953020134228188,0.20640567373322463,0.20640567373322463,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-17,0.044666523267212654,-0.008726675970380978,0.5973154362416108,0.19632461511921556,0.19632461511921556,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-18,0.0449963352429519,0.037650048902063596,0.8993288590604027,0.23577298405646088,0.23577298405646088,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-21,0.045052226894542025,0.006559794801238961,0.08389261744966443,0.24598357779303814,0.24598357779303814,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-22,0.045036133221927975,0.006984093425318773,0.34563758389261745,0.25697617621432856,0.25697617621432856,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-23,0.04510866875951351,0.0036358883851391626,0.1040268456375839,0.2566591268285027,0.2566591268285027,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-24,0.0453695035030945,-0.010439458866300448,0.5302013422818792,0.23705613571637021,0.23705613571637021,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-25,0.04548849459494277,0.008103529058003016,0.12416107382550336,0.24408949244232597,0.24408949244232597,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-28,0.04551548216298664,0.004227432548642214,0.09060402684563758,0.24632215942298438,0.24632215942298438,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-10-29,0.0451484655975332,-0.011566141084030418,0.5973154362416108,0.19384172609427588,0.19384172609427588,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-30,0.04526901897957168,-0.006833866847828222,0.44966442953020136,0.1751820119516427,0.1751820119516427,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-10-31,0.04457496063520376,0.002306669534738931,0.07718120805369127,0.1373844578564569,0.1373844578564569,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-01,0.04338622886171427,-0.0034607121021402163,0.003355704697986577,0.0848603730749424,0.0848603730749424,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-04,0.03787238037801342,0.015110450940511036,0.7080536912751678,0.005087787134356536,0.005087787134356536,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-05,0.033879042399079635,0.027355950764546954,0.912751677852349,-0.033496549686484745,0.033496549686484745,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-06,0.02808553330787771,-0.001429621836093597,0.31543624161073824,0.035814617872385046,0.035814617872385046,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-07,0.027780750312190967,0.02572698209496936,0.7550335570469798,0.054380147791968106,0.054380147791968106,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-08,0.02658167260178011,-0.006266852997239223,0.4664429530201342,0.07739067376516827,0.07739067376516827,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-11,0.026508573730209012,0.00987497999366382,0.05704697986577181,0.06620984694795663,0.06620984694795663,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-12,0.02593631728191414,-0.010845599390587279,0.5973154362416108,0.08059118431406873,0.08059118431406873,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-13,0.025622626422192936,0.0073269144576419976,0.31208053691275167,0.09529380581187745,0.09529380581187745,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-14,0.025995064746351458,-0.020729824202579714,0.7449664429530202,0.08329065757967871,0.08329065757967871,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,trend,high_volatility_trend,0,1,1,0,0,0
2024-11-15,0.025027557255261512,-0.01743388755913354,0.5604026845637584,0.028206721118481583,0.028206721118481583,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-18,0.025302667948161314,-0.00944064042983402,0.2651006711409396,0.012206285887408602,0.012206285887408602,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-19,0.02534453972839265,0.010173444012546268,0.37919463087248323,0.015395636474636099,0.015395636474636099,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-20,0.02517597699364399,0.0044790570080644465,0.12751677852348994,0.01623880509756138,0.01623880509756138,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-21,0.024942204122459503,0.00034762277424457775,0.07046979865771812,0.02702588673810641,0.02702588673810641,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-22,0.02556503497501256,-0.031257375512835577,0.9161073825503355,-0.012335017832732185,0.012335017832732185,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-25,0.0254523713526402,-0.0037667287480765937,0.3187919463087248,-0.020329179129450994,0.020329179129450994,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-26,0.025268229565124384,-0.0032072201551052453,0.1610738255033557,-0.01197025820052582,0.01197025820052582,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-27,0.025461153336768176,0.020119042768238758,0.9194630872483222,0.01498265141554116,0.01498265141554116,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-28,0.025056504635650553,-0.00862357295387147,0.6174496644295302,0.00405240892693076,0.00405240892693076,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-11-29,0.024687708849124457,0.013577742561658154,0.7181208053691275,0.02109086359072913,0.02109086359072913,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-02,0.024729194728768788,0.011582304355935982,0.5033557046979866,0.017562717006154076,0.017562717006154076,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-03,0.023831862332810184,0.0005811408695985294,0.003355704697986577,-0.009212092888794349,0.009212092888794349,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-04,0.023698553012195964,-0.006450557201754713,0.436241610738255,-0.014233028254455465,0.014233028254455465,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-05,0.021974610719830347,-0.00034323977733094843,0.19463087248322147,-0.04030325012675577,0.04030325012675577,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-06,0.02185734129599723,0.011610711701147466,0.7013422818791947,-0.022425685428369084,0.022425685428369084,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-09,0.020901993052925918,-0.00158807888195063,0.11073825503355705,-0.03388874430398354,0.03388874430398354,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-10,0.020712356245042703,0.004902062630607607,0.29194630872483224,-0.01814108228278865,0.01814108228278865,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-11,0.02065739912356922,0.001789302894903253,0.07718120805369127,-0.023678693845527392,0.023678693845527392,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,high_volatility,range,high_volatility_range,0,1,0,1,1,0
2024-12-12,0.0201035940391856,0.008194663435408978,0.5369127516778524,0.005245793792461295,0.005245793792461295,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-13,0.02009823260184141,-0.02096610224612865,0.8523489932885906,0.0017135791054661877,0.0017135791054661877,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-16,0.019614483635662944,-0.007170343258051848,0.38926174496644295,0.003983876277248359,0.003983876277248359,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-17,0.01914862738668894,-0.0012329648109233706,0.15436241610738255,-0.00742253254622128,0.00742253254622128,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-18,0.019113316401374515,0.004779686234741814,0.24496644295302014,-0.007121903319543912,0.007121903319543912,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-19,0.01937598676793027,0.0019899878656313404,0.22483221476510068,-0.00547953822815715,0.00547953822815715,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-20,0.01787443590264675,-0.0023272592652607217,0.22818791946308725,0.023450578019417703,0.023450578019417703,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-23,0.017938835111403716,-0.0026438127485812575,0.03691275167785235,0.02457349401891304,0.02457349401891304,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-24,0.018002074062253317,0.012546083888695598,0.8590604026845637,0.04032679806271388,0.04032679806271388,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2024-12-25,0.01754291989847368,-0.0005821883157338799,0.09395973154362416,0.019625566978741245,0.019625566978741245,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-26,0.017697329846494754,0.0029820398569720672,0.11073825503355705,0.03123117978958478,0.03123117978958478,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-27,0.01745332057586294,-0.000848226330690532,0.0436241610738255,0.016805210897236092,0.016805210897236092,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-30,0.01708361379855787,0.00301332531933304,0.21739130434782608,0.008236231860633152,0.008236231860633152,up,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2024-12-31,0.017683549806707322,-0.018643415920075908,0.68561872909699,-0.010988324929041286,0.010988324929041286,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2025-01-02,0.01901122462802687,-0.0302298425092983,0.9063545150501672,-0.034767610236584874,0.034767610236584874,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2025-01-03,0.01923966162965215,-0.014160860678468137,0.6220735785953178,-0.04858523113772206,0.04858523113772206,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2025-01-06,0.01893941494136781,-0.000667388124214613,0.06354515050167224,-0.06086333096308414,0.06086333096308414,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2025-01-07,0.019248477336341854,0.009213433560298415,0.34448160535117056,-0.05006181852083509,0.05006181852083509,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2025-01-08,0.01918472764758333,-0.0008493381763259009,0.22073578595317725,-0.0558132193277686,0.0558132193277686,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,range,low_volatility_range,1,0,0,1,0,0
2025-01-09,0.019205692875170818,-0.002204710728892834,0.35451505016722407,-0.05980723295156469,0.05980723295156469,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
2025-01-10,0.019199404998873182,-0.014512420628129614,0.7525083612040134,-0.08251431701510328,0.08251431701510328,down,0.0201990734547049,0.032607459176110146,0.2969798657718121,low_volatility,trend,low_volatility_trend,1,0,1,0,0,1
